# Simulation Data — Safe-Concurrency Multi-Sensor Fusion System
# Platform: ESP32-S3 | MicroPython (Proteus VSM)
# Logic: N-Sensor Voting + Adaptive Lockout + Event-Triggered
# Captured: 18 Juni 2026
# Format: iter temp(C) press(hPa) vib(arb) latency_us status
# Status: NORMAL, FAULT_DETECTED(MINOR|CRITICAL,count/N),
#         LOCKOUT_ACTIVE, LOCKOUT_CLEARED
# ─────────────────────────────────────────────────────────────────────────
129 25 1013 5 0 NORMAL
130 25 1013 5 0 NORMAL
139 99 1013 9999 45 FAULT_DETECTED(MINOR,2/3)
140 99 1013 9999 0 LOCKOUT_ACTIVE(400ms)
141 99 1013 9999 0 LOCKOUT_ACTIVE(300ms)
142 99 1013 9999 0 LOCKOUT_ACTIVE(200ms)
143 99 1013 9999 0 LOCKOUT_ACTIVE(100ms)
144 99 1013 9999 0 LOCKOUT_CLEARED
145 25 1013 5 0 NORMAL
150 25 1013 5 0 NORMAL
160 25 1013 5 0 NORMAL
170 25 1013 5 0 NORMAL
180 25 1013 5 0 NORMAL
190 25 1013 5 0 NORMAL
198 99 0 9999 45 FAULT_DETECTED(CRITICAL,3/3)
199 99 0 9999 0 LOCKOUT_ACTIVE(1900ms)
200 99 0 9999 0 LOCKOUT_ACTIVE(1800ms)
201 99 0 9999 0 LOCKOUT_ACTIVE(1700ms)
202 99 0 9999 0 LOCKOUT_ACTIVE(1600ms)
203 99 0 9999 0 LOCKOUT_ACTIVE(1500ms)
204 99 0 9999 0 LOCKOUT_ACTIVE(1400ms)
205 99 0 9999 0 LOCKOUT_ACTIVE(1300ms)
206 99 0 9999 0 LOCKOUT_ACTIVE(1200ms)
207 99 0 9999 0 LOCKOUT_ACTIVE(1100ms)
208 99 0 9999 0 LOCKOUT_ACTIVE(1000ms)
209 99 0 9999 0 LOCKOUT_ACTIVE(900ms)
210 99 0 9999 0 LOCKOUT_ACTIVE(800ms)
211 99 0 9999 0 LOCKOUT_ACTIVE(700ms)
212 99 0 9999 0 LOCKOUT_ACTIVE(600ms)
213 99 0 9999 0 LOCKOUT_ACTIVE(500ms)
214 99 0 9999 0 LOCKOUT_ACTIVE(400ms)
215 99 0 9999 0 LOCKOUT_ACTIVE(300ms)
216 99 0 9999 0 LOCKOUT_ACTIVE(200ms)
217 99 0 9999 0 LOCKOUT_ACTIVE(100ms)
218 99 0 9999 0 LOCKOUT_CLEARED
219 25 1013 5 0 NORMAL
220 25 1013 5 0 NORMAL
229 99 1013 9999 45 FAULT_DETECTED(MINOR,2/3)
230 99 1013 9999 0 LOCKOUT_ACTIVE(400ms)
231 99 1013 9999 0 LOCKOUT_ACTIVE(300ms)
232 99 1013 9999 0 LOCKOUT_ACTIVE(200ms)
233 99 1013 9999 0 LOCKOUT_ACTIVE(100ms)
234 99 1013 9999 0 LOCKOUT_CLEARED
235 25 1013 5 0 NORMAL
240 25 1013 5 0 NORMAL
247 99 1013 9999 45 FAULT_DETECTED(MINOR,2/3)
248 99 1013 9999 0 LOCKOUT_ACTIVE(400ms)
249 99 1013 9999 0 LOCKOUT_ACTIVE(300ms)
250 99 1013 9999 0 LOCKOUT_ACTIVE(200ms)
251 99 1013 9999 0 LOCKOUT_ACTIVE(100ms)
252 99 1013 9999 0 LOCKOUT_CLEARED
253 25 1013 5 0 NORMAL
260 25 1013 5 0 NORMAL
270 25 1013 5 0 NORMAL
280 25 1013 5 0 NORMAL
290 25 1013 5 0 NORMAL
299 99 0 9999 45 FAULT_DETECTED(CRITICAL,3/3)
300 99 0 9999 0 LOCKOUT_ACTIVE(1900ms)
301 99 0 9999 0 LOCKOUT_ACTIVE(1800ms)
302 99 0 9999 0 LOCKOUT_ACTIVE(1700ms)
303 99 0 9999 0 LOCKOUT_ACTIVE(1600ms)
304 99 0 9999 0 LOCKOUT_ACTIVE(1500ms)
305 99 0 9999 0 LOCKOUT_ACTIVE(1400ms)
306 99 0 9999 0 LOCKOUT_ACTIVE(1300ms)
307 99 0 9999 0 LOCKOUT_ACTIVE(1200ms)
308 99 0 9999 0 LOCKOUT_ACTIVE(1100ms)
309 99 0 9999 0 LOCKOUT_ACTIVE(1000ms)
310 99 0 9999 0 LOCKOUT_ACTIVE(900ms)
311 99 0 9999 0 LOCKOUT_ACTIVE(800ms)
312 99 0 9999 0 LOCKOUT_ACTIVE(700ms)
313 99 0 9999 0 LOCKOUT_ACTIVE(600ms)
314 99 0 9999 0 LOCKOUT_ACTIVE(500ms)
315 99 0 9999 0 LOCKOUT_ACTIVE(400ms)
316 99 0 9999 0 LOCKOUT_ACTIVE(300ms)
317 99 0 9999 0 LOCKOUT_ACTIVE(200ms)
318 99 0 9999 0 LOCKOUT_ACTIVE(100ms)
319 99 0 9999 0 LOCKOUT_CLEARED
